Smiles,CYP1A2,CYP2A6,CYP2B6,CYP2C8,CYP2C9,CYP2C19,CYP2D6,CYP2E1,CYP3A4
CCCCC(=O)N(Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1)[C@H](C(=O)O)C(C)C,0,0,0,0,1,0,0,0,0
COC(=O)c1c(C)nc(C)c(C(=O)OC/C=C/c2ccccc2)c1-c1cccc([N+](=O)[O-])c1,1,0,0,0,0,0,1,0,1
Nc1ccc2ccccc2c1,1,0,0,0,0,0,0,0,0
CC(=O)N[C@@H](CSC(F)(F)[C@@H](OCF)C(F)F)C(=O)O,0,0,0,0,0,0,0,0,1
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,1,1,1,1,1,1,1,1,1
C=Cc1ccccc1,1,1,1,1,1,0,1,1,1
CN(C)CCC=C1c2ccccc2CCc2ccccc21,1,0,1,1,1,1,1,0,1
CSc1nc(-c2ccnc(N[C@H](C)c3ccccc3)c2)c(-c2ccc(F)cc2)[nH]1,1,0,0,1,1,1,1,0,1
COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-],0,0,0,0,0,0,0,0,1
CCCCCN(CCCCC)N=O,1,1,1,0,1,1,1,1,1
O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12,0,0,0,0,0,0,0,0,1
CC1(C)Cc2c(-c3ccccc3)c(-c3ccc(Cl)cc3)c(CC(=O)O)n2C1,0,0,0,1,1,1,1,0,1
Cc1ccsc1-c1ccc([C@@H](C)C(=O)O)cc1,0,0,0,0,1,0,0,0,0
COCCCC/C(=N\OCCN)c1ccc(C(F)(F)F)cc1,1,0,0,0,0,0,1,0,0
C#CCN(C)[C@H](C)Cc1ccccc1,1,1,1,0,1,1,1,1,1
CCNc1nc(Cl)nc(NC(C)C)n1,1,0,1,0,0,0,0,0,1
COCc1c(C(C)C)nc(C(C)C)c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)O)c1-c1ccc(F)cc1,0,0,0,1,0,0,0,0,1
O=[S@]1OC[C@H]2[C@H](CO1)[C@@]1(Cl)C(Cl)=C(Cl)[C@]2(Cl)C1(Cl)Cl,0,0,1,0,0,0,0,0,1
O=C1CCc2cc(OCCCCc3nnnn3C3CCCCC3)ccc2N1,1,0,0,0,0,0,0,0,1
N#Cc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1[S@](=O)C(F)(F)F,0,0,0,0,0,1,0,0,1
CN(CCOc1ccc(C[C@@H]2SC(=O)NC2=O)cc1)c1ccccn1,1,0,0,1,1,0,1,1,1
COc1ccc2cc(CCC(C)=O)ccc2c1,1,0,1,0,0,1,1,1,0
N#Cc1c(Cl)cccc1Cl,0,1,0,0,0,0,0,0,0
COc1c(OC)c(OC)c2c(=O)cc(-c3ccc(O)cc3)oc2c1OC,1,0,0,0,0,0,0,0,1
CCCCCCOc1ccc2ccc(=O)oc2c1,0,0,0,0,0,0,0,0,1
FC(F)(F)C(Cl)Cl,0,0,0,0,0,0,0,1,0
Cc1cc2c(s1)Nc1ccccc1N=C2N1CCNCC1,0,0,0,0,0,0,1,0,0
COc1ccc(/C=C2\CCCN=C2c2cccnc2)c(OC)c1,1,0,0,0,0,0,0,1,1
C[C@@H](N)Cc1ccc2c(c1)OCO2,0,0,0,0,0,0,1,0,1
Cc1cccc(C)c1OCC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@H](Cc1ccccc1)NC(=O)[C@@H](C(C)C)N1CCCNC1=O,0,0,0,0,0,0,0,0,1
c1ccc2c(c1)ccc1ccccc12,1,0,1,1,1,0,0,1,1
CCCCCNC(=N)N/N=C/c1c[nH]c2ccc(OC)cc12,1,0,0,0,0,0,1,0,0
O=[N+]([O-])/N=C1\NCCN1Cc1ccc(Cl)nc1,0,0,0,0,0,0,0,0,1
COc1cc(N)c(Cl)cc1C(=O)N[C@H]1CCN(CCCOc2ccc(F)cc2)C[C@H]1OC,0,1,1,1,0,0,0,0,1
Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1,0,0,1,0,1,0,1,0,1
COc1ccc(OC(=O)N(CC(=O)O)Cc2ccc(OCCc3nc(-c4ccccc4)oc3C)cc2)cc1,0,0,0,1,1,1,1,0,1
CNC(=O)Oc1cccc2c1OC(C)(C)C2,1,0,0,1,0,1,0,0,1
CC(C)(O)c1ccccc1CC[C@@H](SCC1(CC(=O)O)CC1)c1cccc(/C=C/c2ccc3ccc(Cl)cc3n2)c1,1,1,1,0,1,0,1,0,1
N#Cc1cccc2sc(C(=O)NC(=N)N)cc12,0,0,0,0,0,0,0,0,1
NC(N)=N/N=C/c1c(Cl)cccc1Cl,1,0,0,0,0,0,0,0,0
COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,0,0,0,0,0,0,1,0,1
CN(C)N/N=C1\N=CN=C1C(N)=O,1,0,0,0,0,0,0,1,0
CN1C(=O)[C@H](O)N=C(c2ccccc2)c2cc(Cl)ccc21,0,0,1,1,1,1,0,0,1
Nc1ccc(Cc2ccc(N)c(Cl)c2)cc1Cl,0,1,0,0,0,0,0,0,1
COc1ccc2c(C(=O)c3cc(OC)c(OC)c(OC)c3)c[nH]c2c1,1,0,0,0,1,1,1,1,1
C[C@H](CN(C)C)CN1c2ccccc2Sc2ccc(C#N)cc21,1,0,1,1,1,1,1,0,1
COc1ccc(CCN(C)CCC[C@](C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,1,0,0,1,1,0,0,1,1
CN1CCN2c3ccccc3Cc3ccccc3[C@@H]2C1,1,0,1,0,0,1,1,0,1
COC(=O)C1=C(C)NC(C)=C(C(=O)O[C@H]2CCN(Cc3ccccc3)C2)[C@H]1c1cccc([N+](=O)[O-])c1,0,1,0,1,0,0,1,0,1
CCCCCN(C)N=O,0,1,0,0,0,0,0,0,0
COc1ccc(N2CCNCC2)cc1,0,0,0,0,0,0,1,0,0
OCCCOc1cccc(CN2CCCCC2)c1,0,0,0,0,0,0,1,0,0
Clc1ccc(Cl)c(Cl)c1,1,0,0,0,0,0,1,1,1
CCN[C@@H](C)Cc1ccc2c(c1)OCO2,1,0,1,1,1,0,1,1,1
CNC(=O)Cc1ccc2ccn(C3CCN(CCc4ccccc4F)CC3)c2c1,0,0,0,0,0,0,0,0,1
COc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)c(CO)c2)cc1,0,0,0,0,0,1,1,0,0
CO[C@]12CC[C@@]3(C[C@@H]1[C@@](C)(O)C(C)(C)C)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1CC1CC1)[C@H]2O5,0,0,0,1,0,0,0,0,1
Oc1ccc2c(cc3ccc4cccc5ccc2c3c45)c1O,1,0,0,0,0,0,0,0,0
COc1ccc(C(c2ccc(OC)cc2)C(Cl)(Cl)Cl)cc1,1,1,1,1,1,1,1,0,1
NS(=O)(=O)Cc1noc2ccccc12,0,0,0,0,0,1,0,0,1
COc1ccc2[nH]cc(CCN(C(C)C)C(C)C)c2c1,1,0,0,1,1,1,1,0,1
COC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)[C@H](OC(C)=O)C3=C(C)[C@@H](OC(=O)C(O)[C@@H](NC(=O)OC(C)(C)C)C(C)(C)C)C[C@@](O)([C@@H](OC(=O)c4ccccc4)[C@H]21)C3(C)C,0,0,0,0,0,0,0,0,1
O=[N+]([O-])c1cc2ccc3cccc4ccc(c1)c2c34,1,0,0,0,0,0,0,0,0
COc1ccc(-c2oc3cc(O)cc(O)c3c(=O)c2O)cc1,1,0,0,0,1,0,0,0,0
N=C(N)N1CCc2ccccc2C1,0,0,0,0,0,0,1,0,0
CCN(C(=O)c1c(O)c2c(Cl)cccc2n(C)c1=O)c1ccccc1,0,0,0,0,0,0,0,0,1
Cc1c(O)cccc1C(=O)N[C@@H](CSc1ccccc1)[C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C,0,0,0,0,0,1,0,0,1
COC(=O)[C@H]1[C@H](OC(=O)c2ccccc2)C[C@H]2CC[C@@H]1N2C,0,0,0,0,0,0,0,0,1
O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12,1,0,0,0,0,0,0,1,0
CN(C)CCOc1ccc(/C(=C(/CCCl)c2ccccc2)c2ccccc2)cc1,1,0,0,0,0,0,0,0,1
BrCCBr,0,1,1,0,0,0,0,1,0
Cc1cc(NC(=O)NC(=O)c2ccccc2N(C)C)ccc1Oc1ncc(Br)cn1,0,0,0,1,0,0,1,0,1
CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(c3C2=O)C2=NC3(CCN(CC(C)C)CC3)NC2=C(CC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C4=O,0,0,0,0,0,0,0,0,1
CN1CCC[C@@H](n2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)CC1,1,0,0,0,0,1,1,0,1
COc1ccccc1OCCNC[C@H](O)COc1cccc2[nH]c3ccccc3c12,1,0,0,0,1,0,1,1,1
CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1,0,0,0,0,0,0,0,0,1
Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,1,1,0,1,1,1,1,1,1
CCC(=O)O[C@](Cc1ccccc1)(c1ccccc1)[C@H](C)CN(C)C,0,0,0,0,0,0,0,0,1
CO[C@H]1C[C@H](O[C@H]2[C@H](C)O[C@@H](O[C@@H]3/C(C)=C/C[C@@H]4CC[C@@H](C[C@]5(CC[C@H](C(C)C)CO5)O4)OC(=O)[C@@H]4C=C(C)[C@@H](O)[C@@H]5CC/C(=C\C=C\[C@@H]3C)[C@]45O)C[C@@H]2OC)O[C@@H](C)[C@@H]1O,0,0,0,0,0,0,0,0,1
CCN(CC)CC(=O)Nc1c(C)cccc1C,1,1,1,1,1,0,1,0,1
ClC(Cl)Br,1,1,0,0,0,0,0,1,1
COc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)c(OC)c3o2)cc1,1,0,0,0,0,0,1,0,1
CN(CC[C@H](O)C(=O)c1cccnc1)N=O,0,0,0,0,0,0,0,0,1
COc1ccnc(C[S@@](=O)c2nc3ccc(OC(F)F)cc3[nH]2)c1OC,0,0,0,0,0,1,0,0,0
Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)CC1,1,0,0,0,0,0,1,0,1
Fc1ccc(C(OCCN2CCN(CCCc3ccccc3)CC2)c2ccc(F)cc2)cc1,0,0,0,0,0,0,1,0,0
CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC,1,0,0,1,0,1,1,0,1
CC1(C)O[C@]2(C)CC[C@H]1CC2,0,0,0,0,0,0,0,0,1
CCOP(=S)(OCC)Oc1ccc([N+](=O)[O-])cc1,1,0,1,1,1,1,1,1,1
CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](O)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C,0,0,0,0,0,0,0,0,1
CCCOc1ccc(S(=O)(=O)N2CCN(CC)CC2)cc1-c1nc2c(CC)n(Cc3ccccn3)nc2c(=O)[nH]1,0,0,0,0,0,0,0,0,1
CCC[C@@H]1C[C@@H](C(=O)N[C@@H]([C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)[C@H](C)Cl)N(C)C1,0,0,0,0,0,0,0,0,1
C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,0,0,0,0,0,0,0,0,1
C[C@@H](Nc1cc(-c2nc([S@@](C)=O)[nH]c2-c2ccc(F)cc2)ccn1)c1ccccc1,1,0,0,0,0,1,1,0,1
c1ccc2c(c1)Sc1ccccc1N2CC12CCN(CC1)CC2,0,0,0,0,0,0,1,0,0
CN(C)c1ccc([C@H]2C[C@]3(C)[C@H](CC[C@]3(O)CCCO)[C@@H]3CCC4=CC(=O)CCC4=C32)cc1,0,0,0,0,0,0,0,0,1
Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1,0,0,1,1,1,1,0,0,0
CN(C)N=O,1,1,0,1,1,0,1,1,1
CCN(CC)CCC[C@@H](C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12,0,0,0,0,0,0,0,0,1
Cc1ccc(C)cc1,0,0,0,0,0,0,0,1,0
CCOP(=S)(OCC)Oc1nc(Cl)c(Cl)cc1Cl,1,0,1,1,1,1,1,0,1
CN(C)c1ccc([C@H]2C[C@@]3(C)[C@@H](CC[C@@]3(O)/C=C/CO)[C@@H]3CCC4=CC(=O)CCC4=C32)cc1,0,0,0,0,0,0,0,0,1
CC(=O)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,0,0,0,0,0,1,1,0,1
COc1cccc(OC)c1-c1ccc(C[C@H](NC(=O)c2c(Cl)cccc2Cl)C(=O)O)cc1,0,0,0,0,1,0,0,0,0
C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](COCCO)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,0,0,0,0,0,0,0,0,1
O=C1NC(=O)[C@](c2ccccc2)(c2cccc(O)c2)N1,0,0,0,0,0,0,0,0,1
CN1C(C(=O)Nc2ccccn2)=C(O)c2sc(Cl)cc2S1(=O)=O,0,0,0,0,1,0,0,0,0
Cc1c[nH]c2ccccc12,1,1,0,0,0,0,0,1,0
CCOc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)N(C)CC[C@@]341,0,0,0,0,0,0,1,0,1
Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,0,0,0,0,0,0,0,0,1
CCN(CC)C(=O)SC,0,1,1,0,1,0,1,1,1
CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,0,0,0,0,1,0,0,0,0
CCCN(CCC)N=O,0,1,1,1,1,0,1,1,1
CCOC(=O)C[C@H](SP(=S)(OC)OC)C(=O)OCC,1,0,1,0,0,1,0,0,1
Cc1c2ccccc2nc2c1ccc1ccccc12,1,0,0,0,0,0,0,0,1
CCC(=O)N(c1ccccc1)C1(COC)CCN(CCn2nnn(CC)c2=O)CC1,0,0,0,0,0,0,0,0,1
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@@H]2C[C@](C)(OC)[C@H](O)[C@@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)/C(=N\OCOCCOC)[C@H](C)[C@@H](O)[C@]1(C)O,0,0,0,0,0,0,0,0,1
COc1ccc2c(CN)cc(=O)oc2c1,1,0,0,0,0,1,1,0,0
CC1=C(C)C(=O)C([C@@H](CCCCCC(=O)O)c2ccccc2)=C(C)C1=O,0,0,1,1,1,1,0,0,1
Nc1nc(OCc2ccccc2)c2[nH]cnc2n1,1,0,0,0,0,0,0,0,1
O=[P@@]1(N(CCCl)CCCl)OCCCN1CCCl,0,0,1,0,0,0,0,0,1
Cc1c2ccncc2c(C)c2c1[nH]c1ccccc12,1,0,0,0,1,0,1,0,1
O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1,1,1,0,1,1,1,1,1,1
CO[C@]12C[C@@H](CO)CN(C)[C@@H]1Cc1cn(C)c3cccc2c13,0,0,0,0,0,0,1,0,0
CN(C)CCOC1=Cc2ccccc2Sc2ccc(Cl)cc21,1,1,1,1,1,1,1,1,1
COc1cc(Br)c2oc(C3CCNCC3)cc2c1,0,0,0,0,0,0,1,0,0
CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(C)=O)[C@@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C,0,0,0,1,0,0,0,0,1
COc1cccc([C@@H](C)NCCCc2ccccc2Cl)c1,0,0,0,0,0,0,1,0,0
CC1=C(/C=C/C(C)=C/C=C/C(C)=C/CO)C(C)(C)CCC1,1,0,0,1,1,1,1,0,1
CCCN(CCC)CCc1ccc(OC)c(OCCc2ccccc2)c1,1,0,0,0,1,1,1,0,1
CCCCN(C)N=O,1,1,1,1,1,1,1,1,1
C[C@@H](Cc1ccccc1)NCCC#N,1,0,1,0,0,0,1,0,1
CCC(=O)C1(c2cccc(O)c2)CCN(C)CC1,0,0,0,0,1,0,0,0,1
O=[N+]([O-])c1ccc(O)cc1,0,0,0,0,0,0,0,1,0
CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)c1cnccn1)B(O)O,1,0,0,0,1,1,1,0,1
CC(C)(C)[C@H]1CC[C@H](C2=C(O)C(=O)c3ccccc3C2=O)CC1,0,0,0,0,1,0,0,0,0
O=C(O)c1ccc(C(F)(F)F)cc1-c1ccc2c(c1)OC[C@H](Cc1ccccc1)[C@H]2O,0,0,0,0,0,0,0,0,1
CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,1,0,1,0,1,1,1,1,1
CN/C(=C\[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1,1,0,0,0,0,1,1,0,0
C[C@H](C(=O)O)c1ccc(-c2ccccc2)c(F)c1,0,0,0,0,1,0,0,0,0
COc1ccc(C[C@@H](C)N)cc1,0,0,0,0,0,0,1,0,0
O=C(O)CCC/C=C\C[C@H]1[C@@H]2CC[C@@H](C2)[C@@H]1NS(=O)(=O)c1ccccc1,0,0,0,0,1,0,0,0,1
Cc1cccc(C)c1,1,0,0,0,0,0,0,1,0
C[C@@H]([C@@H](O)c1ccc(O)cc1)N1CCC(O)(c2ccccc2)CC1,0,0,0,0,0,0,1,0,0
C=CCc1ccc(O)c(OC)c1,1,0,0,0,1,0,1,1,0
CN(C)CCC=C1c2ccccc2C=Cc2ccccc21,1,0,0,0,0,0,0,0,1
COC[C@@H](c1ccc(C(F)(F)F)cc1)N1CCN(C2(C)CCN(C(=O)c3c(C)ncnc3C)CC2)C[C@@H]1C,0,0,0,0,1,0,0,0,1
COc1cc(-c2cc3c(c(=O)o2)C[C@]2(O)[C@@]4(C)C(=O)C=CC(C)(C)[C@]4(O)CC[C@@]2(C)O3)cc2c1OCO2,0,0,0,0,0,0,0,0,1
COc1ccc(OC(F)(F)F)cc1CN,1,1,1,1,1,1,1,1,1
Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1,1,0,0,0,1,1,1,0,1
Cc1cc(=O)n(-c2ccccc2)n1C,1,1,1,1,1,0,1,1,1
O=C(OCc1ccccc1)c1ccccc1-c1c2ccc(=O)cc-2oc2cc(OCc3ccccc3)ccc12,0,0,0,1,1,1,0,0,1
C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@@H](O)[C@]12C,0,0,0,0,0,0,0,0,1
Clc1ccc(Cl)c(-c2cc(Cl)c(Cl)cc2Cl)c1,0,1,0,0,0,0,0,0,1
CN(C)CCCN1c2ccccc2Sc2ccccc21,1,1,1,0,1,1,1,1,1
CN[C@@H](CC(C)C)C1(c2ccc(Cl)cc2)CCC1,0,0,1,0,0,0,0,0,0
CCOc1cc(CC(=O)N[C@@H](CC(C)C)c2ccccc2N2CCCCC2)ccc1C(=O)O,0,0,0,1,0,0,0,0,1
COc1ccc2c(C(F)(F)F)cc(=O)oc2c1,1,1,1,0,1,1,1,1,0
O=c1ccc2nc3ccc(OCc4ccccc4)cc3oc-2c1,1,0,1,1,0,0,0,0,1
O=[N+]([O-])c1ccc2ccc3cccc4ccc1c2c34,1,0,0,0,0,0,0,0,1
Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,1,0,0,0,1,1,1,0,1
O=C1C=C2CN([C@@H](C(=O)C3CC3)c3ccccc3F)CC[C@H]2S1,0,0,1,0,1,1,1,0,1
CC/C(=C(\c1ccc(O)cc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,0,0,0,0,0,0,0,0,1
Cc1nnc2n1-c1sc(Br)cc1C(c1ccccc1Cl)=NC2,0,0,0,0,0,0,0,0,1
C[C@@H](O[C@H]1OCCN[C@H]1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,0,0,0,0,0,0,0,0,1
CCCCCN(CCCOC)C(=O)[C@@H](CCC(=O)O)NC(=O)c1ccc(Cl)c(Cl)c1,0,0,1,1,1,0,0,0,1
CN1C[C@@H]2Cc3ccc(O)c4c3[C@]3(C1)[C@@H]2C=C[C@@H](O)[C@@H]3O4,0,0,0,1,0,0,0,0,1
C=CCSSCC=C,0,1,0,1,1,1,1,1,0
O=[P@]1(NCCCl)OCCCN1CCCl,0,1,1,1,1,1,0,0,1
CCOP(=S)(OCC)SCSCC,1,1,1,1,1,1,1,0,1
c1ccc2cnccc2c1,0,0,0,0,0,0,0,0,1
COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)nc(-c2ncccn2)nc1OCCO,0,0,0,0,1,0,0,0,1
COc1c2ccoc2cc2oc(=O)ccc12,0,1,0,0,0,0,0,0,0
c1ccc2c(c1)cc1ccc3cccc4ccc2c1c34,1,0,0,1,1,0,0,1,1
CCc1cc2c(s1)N(C)C(=O)CN=C2c1ccccc1Cl,1,0,1,0,0,1,1,0,1
CC(=O)Nc1ccc2c(c1)Cc1ccccc1-2,1,0,0,0,0,0,0,0,0
CC[C@]1(c2ccccc2)C(=O)NC(=O)N(C)C1=O,0,0,1,0,0,1,0,0,0
C[C@@H](C(=O)O)c1ccc(C(=O)c2cccs2)cc1,0,0,0,0,1,0,0,0,0
C[C@@H](C#Cc1ccc(Cc2ccccc2)s1)N(O)C(N)=O,1,0,0,0,1,1,1,1,1
COc1ccc2c(c1)Oc1cc(O)ccc1[C@@]21OC(=O)c2ccccc21,1,0,1,1,1,1,0,0,0
Cc1ncsc1CCCl,0,1,0,0,0,0,0,0,0
O=C1CN=C(c2ccccc2F)c2cc(Cl)ccc2N1CC(F)(F)F,0,0,0,0,1,0,0,0,1
Clc1ccc2c(c1)C(c1ccccc1)=NCc1nncn1-2,0,0,0,0,0,0,0,0,1
CCCC(CCC)C(=O)O,0,1,1,0,1,1,0,0,0
Cc1nc2c(c(=O)n(C)c(=O)n2Cc2ccco2)n1C,1,0,0,0,0,0,0,0,0
[N:1]1([C@@H:5]([c:9]2[cH:12][cH:16][cH:21][cH:18][cH:14]2)[c:10]2[cH:13][cH:17][cH:22][cH:19][cH:15]2)[CH2:3][CH2:6][N:2]([CH2:8]/[CH:11]=[CH:20]/[c:23]2[cH:24][cH:26][cH:28][cH:27][cH:25]2)[CH2:7][CH2:4]1,1,0,1,0,1,0,1,0,0
CCc1cccc2cc([C@H](O)CNC(C)(C)C)oc12,1,0,0,0,0,1,1,0,1
CC(C)C[C@@H]1NC(=O)[C@H](C)N(C)C(=O)CNC(=O)/C(=C\c2ccccc2)N(C)C1=O,0,0,0,0,0,0,0,0,1
NC(=O)c1c(Cl)c(-c2cccnc2)n2c1CCCC2,1,0,0,1,1,0,0,0,1
CC(C)C[C@H](N(C)C)C1(c2ccc(Cl)cc2)CCC1,0,0,1,0,0,1,0,0,1
COc1cc2c(c3oc(=O)c4c(c13)CCC4=O)[C@@H]1C=CO[C@@H]1O2,1,1,0,0,0,0,0,0,1
CCCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1,1,0,0,1,1,1,1,0,1
O=C(O)COC(=O)Cc1ccccc1Nc1c(Cl)cccc1Cl,0,0,0,0,1,0,0,0,0
N[C@@H](CS/C(Cl)=C(/Cl)C(Cl)=C(Cl)Cl)C(=O)O,0,0,0,0,0,0,0,0,1
CCOc1ccc2ccc(=O)oc2c1,1,1,1,1,1,1,1,1,1
O=c1cc(C(F)(F)F)c2ccc(OCc3cc(C(F)(F)F)ccc3C(F)(F)F)cc2o1,0,0,0,0,0,0,0,0,1
COc1ccc2c3c1O[C@H]1[C@@H](O)CC[C@H]4[C@@H](C2)N(C)CC[C@@]341,0,0,0,0,0,0,1,0,1
CN(C)CCOC(c1ccccc1)c1ccccc1,1,0,1,0,1,1,1,0,1
CN1CCCC[C@@H]1CCN1c2ccccc2Sc2ccc([S@@](C)=O)cc21,1,0,0,0,0,1,1,0,1
CN1C(=O)CN=C(c2ccccc2F)c2cc([N+](=O)[O-])ccc21,1,1,1,1,1,1,1,0,1
CC(C)NC(=N)NC(=N)Nc1ccc(Cl)cc1,0,0,0,0,1,1,1,0,1
COc1ccc2nc3ccc(=O)cc-3oc2c1,1,0,0,0,0,0,0,1,0
COc1ccc2c(c1)-c1nn(CCCN(C)C)c3ccc([N+](=O)[O-])c(c13)N2,1,0,0,0,0,0,0,0,1
OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1,0,0,0,0,0,0,0,0,1
CN(CCCC(=O)c1cccnc1)N=O,1,1,0,1,1,0,1,1,1
CCOP(=O)(Cc1ccc(C(=O)Nc2ccc(Br)cc2C#N)cc1)OCC,0,0,0,1,0,0,0,0,1
C=CCc1ccc2c(c1)OCO2,0,1,0,0,1,0,1,1,1
CCC(=O)O[C@@H]1CC(=O)O[C@H](C)C/C=C/C=C/[C@H](OC(C)=O)[C@H](C)C[C@H](CC=O)[C@H](O[C@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(OC(C)=O)[C@@H](OC(=O)CC)[C@@H](C)O3)[C@@H](N(C)C)[C@H]2O)[C@H]1OC,0,0,0,0,0,0,0,0,1
O=c1[nH]c2ccccc2n1C1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,1,0,0,0,0,0,0,0,1
COc1ccc([C@@H](c2ccc(O)cc2)C(Cl)(Cl)Cl)cc1,1,1,1,1,1,1,1,1,1
CCCCOc1ccc2c(C(F)(F)F)cc(=O)oc2c1,1,0,1,0,1,1,0,0,1
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3C1CCC2=O,1,0,1,1,1,1,1,1,1
CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)[C@H]1c1cccc([N+](=O)[O-])c1,0,0,0,0,0,0,0,0,1
C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@@]2(C)[C@H]1CC[C@H]2[C@@H](C)/C=C/[C@@H](C)C(C)C,0,0,0,0,0,0,0,0,1
COc1cc([N+](=O)[O-])ccc1N/N=C(\C(C)=O)C(=O)Nc1ccccc1OC,0,0,0,0,0,0,0,0,1
Cc1cccc(C)c1OC[C@@H](C)N,1,0,1,0,0,0,1,1,0
